89073,3178.72
226411,2606.41
241454,2333.45
262860,850.196
134832,844.054
234704,723.252
136821,690.061
68889,683.615
105607,672.437
69358,664.835
67756,647.114
225872,637.668
186750,627.834
251796,603.677
95163,603.677
272442,603.677
119479,572.657
231363,564.628
55788,550.383
167295,538.909
179645,509.152
38342,488.904
117152,394.74
198090,378.905
60210,368.251
235496,364.67
132695,361.307
161890,340.203
112742,339.705
145892,335.734
151428,334.64
81435,332.421
60440,331.366
208542,329.852
91,329.471
214128,328.661
258348,328.451
222873,324.342
27904,321.583
272762,321.579
93778,319.562
96358,318.459
181701,311.583
259455,305.297
247241,305.297
34573,305.292
221087,304.803
137632,304.803
17781,304.803
77999,304.803
183004,304.803
176790,304.803
96745,304.792
120708,301.505
62478,301.505
158568,301.275
192120,298.702
227979,292.637
245659,290.926
118244,282.502
18546,282.268
28600,281.261
104767,280.475
13239,279.67
101161,275.173
65463,271.945
32104,268.158
279368,266.55
65580,243.525
185472,239.257
170452,235.191
38949,226.996
93989,222.075
273989,219.991
186902,219.286
84428,219.194
2260,216.473
52022,213.735
205477,213.72
134375,208.186
151981,205.843
49102,205.563
17567,205.078
173905,202.52
19189,201.902
272961,197.999
47258,197.745
89777,194.29
210162,193.147
233602,193.024
247956,192.903
137798,190.625
174665,185.946
84906,181.434
113673,179.186
278083,178.405
208086,177.273
67503,177.14
153026,168.298
36369,167.308
184125,163.662
59590,163.64
66694,163.532
205332,163.183
161514,161.828
167818,161.051
70993,160.798
5030,159.487
122938,159.145
145296,158.889
98387,156.766
123955,156.293
13719,156.061
84298,152.916
74361,152.823
3408,152.629
91620,152.408
192935,152.408
203322,151.998
14356,149.722
281772,148.612
133797,148.046
166976,147.927
177307,147.309
96387,143.441
114813,143.422
213780,143.002
234054,142.815
10542,142.537
11508,142.471
192719,141.519
34317,141.099
46252,141.099
239874,139.916
77084,138.119
165950,135.614
64737,133.819
129971,133.426
95363,130.288
181022,130.102
50785,128.997
97623,127.842
187453,127.661
55087,126.006
215184,126.005
160831,125.893
32833,124.918
70563,123.649
226247,123.649
57149,123.417
22794,121.317
138869,121.317
164067,121.317
194930,120.963
118948,120.963
24726,120.963
267492,120.402
270771,119.441
152337,118.257
268240,118.145
35084,115.828
266335,115.789
58764,115.669
116869,115.547
41117,114.365
41122,114.099
51599,113.957
173057,113.529
114666,113.406
99759,112.636
215344,111.965
27115,111.062
96567,110.09
89156,109.577
198140,108.338
185718,108.335
254292,108.062
67816,107.218
84382,105.769
42642,105.389
251990,104.281
170281,103.699
204925,103.023
98595,102.98
216712,102.642
226629,102.642
35575,102.642
32791,102.574
14785,100.541
170578,100.39
68295,99.3355
10678,98.3136
251876,97.5444
140004,95.8455
214394,95.6827
119216,95.3102
270089,94.6826
146705,94.6425
117824,94.4835
73100,93.8112
95366,92.9851
229580,92.9851
255083,90.1535
13078,89.7045
117905,88.7543
56121,88.3391
18412,87.4581
97376,86.2273
221045,86.2273
19470,85.7125
31871,85.409
53055,85.339
213898,85.0947
260932,85.0381
92641,85.003
139138,84.7375
244195,84.0467
141370,83.6535
247252,83.4885
20533,83.4593
243180,83.4276
26973,83.2199
191302,83.2168
165189,83.1796
117864,83.1796
281568,83.1796
226290,83.1796
56041,82.7607
116180,82.7091
14125,82.7091
177014,82.7091
205715,81.9962
20706,81.2067
68062,80.88
52502,80.88
229295,80.88
149627,80.5675
192929,79.4205
151939,79.4205
23957,79.2393
32916,79.1253
25635,78.6138
86256,78.3585
153582,77.6682
252583,77.5683
164079,77.3676
214442,76.6633
92969,76.6587
169971,76.5321
40149,76.4897
159247,76.3944
244126,76.1359
208209,76.0151
110102,75.974
17954,75.873
35240,75.6189
135736,75.3099
239306,74.8444
113888,74.6061
74902,74.4235
129885,74.3581
278602,74.092
84908,73.8556
242285,73.6573
122570,73.6357
12962,73.311
154291,73.225
113385,72.8059
166893,72.6496
84369,72.4773
3163,72.4773
259343,72.446
218170,72.3723
11506,72.2856
238638,72.1747
271409,72.0741
225552,72.0711
82011,72.0711
168189,72.0711
84270,71.9317
236666,71.8691
114581,71.8295
111274,71.8295
177160,71.8295
146722,71.8295
56742,71.8295
178070,71.8293
223399,71.3424
89385,70.9819
36840,70.4511
7203,70.0527
109477,70.0225
9752,70.0123
177748,69.3496
102744,69.3496
132284,69.0838
241883,69.0838
16356,68.365
274541,68.1288
22258,67.7737
272477,67.6756
76806,67.6756
153450,67.6739
103820,67.6157
199822,67.4552
202577,67.2768
164873,67.089
29060,66.9988
169334,66.8913
18213,66.8433
62975,66.7813
195085,66.2627
82411,66.0675
33702,65.7109
60714,65.6501
278396,65.3801
84824,65.1065
215636,65.07
25471,64.9251
178672,64.2919
27736,63.8323
172965,62.6807
95961,62.6392
276723,62.5578
32588,61.9539
232729,61.8427
207212,61.6036
243109,61.3316
176605,61.3142
252192,60.9978
231405,60.9037
113777,60.8961
65971,60.6305
202471,60.3697
157264,60.2828
258143,60.1551
201903,59.8902
82997,59.8902
133133,59.8501
167251,59.8501
103482,59.816
193479,59.7314
278481,59.6274
42226,59.4113
271389,59.3111
262946,59.3111
278080,58.8645
130842,58.8624
169477,58.8624
154106,58.4493
47896,58.2942
231824,57.8723
64018,57.8619
220319,57.8616
28966,57.6223
78331,56.9578
82868,56.9043
119959,56.7652
22207,56.6806
198019,56.5087
204906,56.5087
59768,55.9783
105351,55.8051
239652,55.6264
